x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
-0.20705822,-0.18298467,1.1512827,0.38096952,-1.2050921,-0.3700929,0.20041579,0.96796966,-0.21646808,0.1248052,-0.50260204,0.711148,-2.0831404,-1.9632407,0.46622646,-0.30972436,-0.324112,0.16031653,0.94948345,1.0765859,-1.3750982,0.072134875,-0.36556306,1.0341401,0.086998835,0.7551657,-1.0122836,0.7905663,-1.3989556,-1.4070798,1.3950663,-0.655089,-0.8592634,0.20618787,0.49742106,1.4218873,-1.049829,0.25607595,-0.6120753,-0.007096203,-0.34588295,-0.28599954,-0.052974172,0.6733699,-1.902966,-1.6864786,0.80063677,-0.5221473,-0.79963005,-0.09128288,0.5267749,0.9734102,-0.286978,0.58190334,-0.51742065,0.92501414,-0.15787695,0.34245172,-0.41915095,1.1096728,-0.74716127,-2.1437309,0.704185,-0.31508732,-0.9793023,0.36927927,0.61441284,1.0540147,-0.6652927,-0.5052283,-0.17187972,-0.611556,-0.13113314,-0.30079696,-0.16143583,0.33994815,-1.356174,-1.6571103,0.6873017,-0.5529208
-0.11208603,-0.8321673,1.5863986,0.49674118,0.29993707,-0.89691854,0.42285326,1.0473685,-0.6694302,-0.27132913,-0.46229815,-1.0528358,-2.5075183,-0.92407084,-0.8922151,-1.617056,0.25070593,-0.8578697,1.7421284,0.64043885,-0.16910987,-0.08506999,0.44153097,0.950892,-0.2842939,0.15439998,-0.45453647,-0.72118884,-2.7345147,-1.3940834,-0.87121934,-1.451771,0.6434625,-0.87492025,1.5767283,0.2972299,-0.21716394,-0.0121789165,0.4929531,1.1502267,-0.91634,0.22532855,-0.21928374,-0.46539253,-2.5174701,-1.1812788,-0.2724736,-1.4952829,0.8069964,-0.7003361,1.5524569,0.5451663,0.012453495,-0.22551878,0.66717213,0.90209633,-1.0615839,-0.23018163,-0.69434404,-0.5947985,-2.0234425,-1.1176424,-0.56641513,-1.571165,0.952865,-0.47423458,1.1115172,0.5135776,-0.27904406,0.832084,-0.27180862,0.81540436,-1.0016016,0.16536322,-0.31861955,-0.4826638,-1.9727408,-1.3215626,-0.27212986,-1.8257124
0.8287596,-2.3299828,1.3024747,-0.42521247,-1.9857982,-0.46248937,-1.1552749,0.35713956,0.84702265,0.21152237,-2.0606203,-0.012201415,-0.8127698,-0.45183074,1.5272278,-0.8014518,0.42999628,-2.1180112,1.1661431,-1.5192126,-1.8653079,-1.247137,-0.24098611,-0.37685764,0.6489057,0.68237114,-1.9434248,0.3255246,-1.1783731,-0.90301573,0.51493496,-0.51577526,0.36056226,-2.348033,0.68039376,-1.1461109,-0.913395,-0.8535986,-1.0135863,0.48074442,0.8489581,1.1462975,-1.2546067,0.3482372,-0.92798144,-0.48988834,0.46418858,-0.9466211,0.29762012,-2.1249938,1.2354167,-0.7038912,-1.3331871,-1.3899662,-1.0068672,0.38131347,0.8039194,0.9958424,-1.3830098,0.0077429344,-0.5735624,-0.6177199,0.31383854,-0.4277453,0.19324966,-2.017807,1.1120652,-1.0684326,-1.2462692,-1.3759655,-0.5745327,-0.0019072847,0.74924153,0.68865734,-1.3425845,0.17570513,-0.93397045,-0.51235694,0.5109788,-0.6084094
0.15722989,-0.5416883,-0.9522357,0.6766445,-0.7459159,-0.33936954,-0.15758069,-0.32123116,0.80039734,0.48758847,-0.35572654,0.8478932,-0.5216863,-0.7158147,-0.12992547,-0.65406066,0.0059088245,-0.5029494,-0.81971395,0.37178478,-0.46044967,-0.58347565,-0.019268842,-0.4686476,0.48031473,0.43751252,-0.4475964,0.4864992,-0.8837241,-0.51602083,-0.6121854,-0.7497882,-0.27488595,-0.59064984,-0.59423566,0.13390005,-0.3889641,-0.40096098,-0.04114071,-0.0063146935,0.6627347,0.30990073,-0.06769435,0.49923477,-0.43294254,-0.3915939,-0.37772265,-0.8013916,-0.31877628,-0.6078896,-0.29967433,-0.09809418,-0.48700345,-0.44153428,0.03456923,-0.20546329,0.7849787,0.3434341,-0.31560528,0.43531173,-0.58174706,-0.28312832,-0.14523922,-0.82438827,-0.35517246,-0.56150156,-0.5006179,-0.018749693,-0.5033373,-0.42253733,0.13352658,-0.13560101,0.71610403,0.30081293,-0.46230963,0.6370816,-0.55374867,-0.39296973,-0.12099541,-0.65961254
-0.25576425,-1.5184549,-1.187272,0.38166636,1.0130934,0.7159317,-0.5571555,0.23330283,-0.08349705,0.27132833,0.2400501,-1.7858073,-0.5504012,-1.1505587,2.084094,-4.0551906,0.7803062,-1.3013879,-1.161892,-0.3673701,0.3453171,1.1280409,-0.534471,0.10789123,-0.03691527,0.21158125,-0.0011171572,-1.4181843,-0.045056514,-1.0459244,1.6995533,-3.6494045,0.7858932,-0.7463322,0.469726,-0.0052940557,0.8577259,1.3745542,0.08416571,0.1274474,0.6994812,1.0494994,-0.79299414,-0.8267091,-1.0031805,-0.05440662,1.4691556,-1.9199978,0.3060918,-0.7216337,0.58448607,0.11678433,0.14917417,0.7643794,-0.57534975,0.27161208,-0.3269003,0.5792112,-1.0578752,-1.2501591,-0.70651966,-0.08689025,1.202453,-1.9003043,0.5869328,-0.61964333,0.09618612,0.8029247,-0.106952764,1.6269753,-0.2759742,0.31122592,0.27364048,0.7331278,-1.2109779,-0.79651237,-0.9860211,-0.1225736,1.2119696,-1.1319864
1.6091814,-1.7025563,0.8473462,0.64266783,-1.7057862,-0.30563456,-0.63052547,1.4146687,-1.0531013,0.5679027,-1.1253157,-0.96907175,-1.8536777,-0.8865016,1.3191333,-1.5430231,1.3626126,-0.95247304,1.4903979,0.4334344,-1.4081203,-0.021288246,-0.6556561,0.7855856,-0.32525265,-0.24836275,-0.9895802,-0.26659805,-1.5420629,-0.07243298,0.22700745,-1.7365551,0.8130238,-0.6965335,1.3149678,0.046740923,-1.3825991,0.41870043,-0.042091653,0.9696233,-0.92050105,0.20746563,-0.4366084,0.0035462037,-1.6084262,-0.30803943,0.51099324,-1.3524247,1.0091188,-1.2040994,1.1813252,-0.121836506,-0.7570649,0.5554058,0.37655854,0.55999446,-1.0674468,-0.4140291,-0.74863756,-0.20366131,-1.2457957,-0.26873237,-0.17776571,-1.1200385,0.59451973,-0.8929435,0.87798035,-0.08654159,-0.78800726,1.1798753,-0.23967762,0.78305775,-1.0112962,-0.029116547,-0.5249562,0.0362188,-1.2109649,-0.4676475,-0.113136165,-1.1989721
0.08612345,-1.2431257,0.28317845,-0.26827654,0.17713425,-0.30908006,0.53576857,0.62478805,-0.7335302,-0.66519576,-0.9198283,-0.15419242,0.0022068038,-0.41732028,0.62822056,-1.236099,0.20335974,-0.39405572,0.30478236,-0.2449729,0.02287359,-0.70713705,0.58452624,0.52881014,-0.7028685,-0.35721618,-1.077043,-0.16596964,-0.5848073,-0.5546762,0.71887034,-1.3369159,0.30646017,-0.15324798,0.34518924,-0.17348857,0.04645912,-0.115350835,0.63687706,0.39401868,-0.61261815,-0.3922764,-0.8429667,0.1651014,-0.3233395,-0.7048139,0.7207743,-1.5815213,0.23568915,-0.65319455,0.28563294,-0.104998894,0.09767784,-0.5849623,0.49232012,0.28840148,-0.8124944,-0.6285419,-1.0938681,0.24517164,-0.11843308,-0.5774879,0.322186,-1.2214416,0.29608876,-0.38498956,0.226888,-0.031140393,0.39208952,0.16993196,0.4282585,0.58056754,-0.820571,-0.39794844,-0.835479,0.10715271,-0.32503474,-0.7404345,0.3768029,-1.3516502
0.1758194,-0.10622334,-0.69883394,0.3018058,1.6050047,0.3023241,-0.8169325,-0.36205497,0.47371763,-1.2810469,-2.5098712,-1.0650432,-1.5248829,-1.1495212,1.4635521,-1.611725,0.39081028,-1.1543497,-1.0314244,-0.16957276,1.1548239,1.2848575,-0.678815,-0.5509106,-0.22099094,-0.6758678,-1.449766,-0.8814777,-1.2798747,-1.8161216,1.6035688,-1.3560106,0.6055577,-1.1103157,0.31931865,0.2333226,1.0208989,0.8617057,0.011812689,0.059259325,0.4853595,-0.37360296,-1.6537586,-0.6959807,-2.0424223,-0.9993543,1.1846373,-0.68678546,0.41933143,-0.8275366,-0.07448696,0.6280048,0.7064258,0.87861747,-0.97483975,0.15585533,-0.138006,-0.54836994,-2.0342803,-0.8420797,-1.6240503,-1.3284756,1.3334142,-0.85367644,0.919482,-0.8168121,-0.049788963,0.65515906,0.10236837,0.8342814,-0.6653587,0.18764412,0.13131629,-0.74549556,-1.7885283,-0.61068785,-1.6884567,-1.4174942,1.037038,-0.36810333
-0.43587023,-0.76183116,0.38052404,-0.42559236,-0.027650615,0.27432504,-0.031952187,-1.2150242,1.3075713,0.12115653,-0.79790586,0.4570138,-1.0935516,-1.3576814,-1.6604948,-1.1377102,-1.2304344,-1.0880454,-0.6548431,0.20423527,-0.47087398,0.35000855,-0.26908237,-0.96233433,0.89309204,0.3097597,-0.08451846,0.64460295,0.06679346,-1.5427957,-0.504501,-1.2556391,-1.0212848,-0.906752,-0.60198903,-0.047225427,-0.0059324815,-0.04189636,-0.13378952,-0.41998088,0.7359751,0.13371064,0.06623622,0.48460278,-0.29336423,-0.77318746,-0.52166176,-1.1001896,-0.8757846,-1.0393715,-0.3286831,-0.12139033,-0.42716247,0.09549702,0.028902791,-0.22264013,0.88844234,0.49522156,-0.22407094,0.26690137,-0.38211527,-0.5737327,-0.32549205,-0.9020572,-0.7715342,-0.7503306,-0.28732425,0.17512658,-0.5082745,-0.30717635,0.048176665,-0.3343849,0.86267084,0.21852721,-0.14702544,0.45249185,-0.5406162,-0.345576,-0.2833743,-0.9512577
-0.3077423,-0.16341007,1.497377,0.23187412,-1.3848822,-0.6070713,-0.030984133,1.0111486,-0.27256557,0.54532105,-0.75984496,0.66963184,-2.3744457,-1.7966428,0.58209383,-0.44456902,-0.5002824,0.10772882,1.0931325,1.1760838,-1.5175533,-0.13933513,-0.55396926,0.9439634,0.19584337,0.9278768,-1.2377917,0.9387504,-1.4305798,-1.43688,1.4645805,-0.7651391,-0.99213177,0.3699672,0.5017035,1.4750694,-1.1126714,0.23077005,-0.7029852,-0.08826794,-0.35727182,-0.15759696,-0.07803123,0.81768745,-1.847479,-1.7228264,0.7527822,-0.5452425,-0.974533,-0.07498539,0.39406556,1.0522954,-0.26982632,0.65762436,-0.51960766,0.8405096,-0.17432573,0.3839668,-0.5110219,1.3433692,-0.64387584,-2.2566636,0.5865506,-0.44197083,-1.1137896,0.47538388,0.5436677,1.1691833,-0.63151896,-0.5643811,-0.21824048,-0.67292225,-0.11442363,-0.2725357,-0.18705964,0.41978917,-1.2696682,-1.7263663,0.68535596,-0.60449475
0.350679,0.013720902,0.6761097,-0.74984956,-0.38077277,0.07803379,1.0298684,-2.147682,1.2241855,0.41248268,-0.12306131,-0.9057221,-1.5399888,-2.1885016,1.3638519,-2.215746,-1.5071352,-0.52246577,-0.057358667,0.70252544,0.34484464,0.56683755,0.35502526,-0.255299,0.8532989,1.5606769,-0.07139155,-0.30386555,-0.41065148,-1.535295,1.5742469,-1.042921,-1.0422245,-0.82788396,-0.8635244,0.8845435,-0.0017271356,0.71611226,0.25325605,-1.2511256,0.35685736,-0.58610755,0.6645426,-0.23201044,-0.7402116,-1.2452881,0.5165892,-1.3613268,-1.010443,-1.052701,-0.63845026,0.31576726,0.41809508,0.5548471,-0.10029328,-0.24086541,0.4956475,0.406631,0.6602898,0.032242995,-0.49042228,-1.7571042,0.64247066,-0.92477095,-1.0146475,-0.7811361,-0.40397075,0.44947833,0.090456255,-0.24953152,0.20301151,-1.1196774,0.63152987,-0.40229222,0.7599863,-0.12383965,-0.7594712,-1.0787271,0.56823236,-1.2470509
-0.2617587,-2.7369509,1.2009529,1.1652913,-0.9882208,-0.42172736,-0.25473058,0.5071091,0.003447673,-0.86603653,-0.1657027,1.296249,-0.8982233,-1.2442452,0.33882082,-0.39334485,-0.09330129,-2.3026826,0.9047887,0.9125596,-1.3284433,-0.28614232,0.7856849,0.5988785,-0.23076451,-1.1461217,0.5005301,0.7548528,-0.58522695,-1.9158342,0.86161155,-0.16817729,-0.03329805,-2.010123,0.84025276,0.817163,-0.9963261,-1.1147852,0.80729955,1.0544152,0.5900298,-0.33440688,0.33370405,0.8741903,-0.806811,-0.92161596,0.19019735,-0.360007,-0.3769882,-1.5580466,0.9645328,1.9738002,-1.0946558,-0.45025936,0.42124963,1.0491334,0.40726048,-0.32782388,-0.50255114,0.40933412,-0.8349425,-0.41057196,0.75669646,0.02453528,0.036495313,-1.4978002,0.7721441,1.3753008,-1.3471974,-0.75620973,0.39759085,0.909695,0.23431325,-0.705285,-0.12818912,0.9091756,-0.8097927,-0.9525012,0.09886198,-0.22533101
1.390131,-1.9017764,-0.28363308,0.2879407,-0.6479547,1.1507671,1.681941,0.33923042,0.06439374,-0.12145293,0.34495687,0.39823586,-1.4773376,-0.87305534,0.87340456,-1.2611868,1.6143111,-1.8817801,-0.70858693,0.4092595,-0.2986729,0.3982384,1.6197162,0.06922207,0.26375574,-0.22495152,0.8410315,0.55501467,-1.5954835,-1.0079389,0.18845382,-1.5090444,1.2288178,-1.7675316,-0.963466,-0.14151376,-0.41403338,0.5925362,1.7679696,0.2769951,0.6142412,0.5264424,0.7710265,0.55484456,-1.2935107,-1.0107768,0.32293904,-0.8649488,1.1917561,-1.7920538,-0.08039982,0.48638377,-0.90576357,-0.0012042236,1.1152116,-0.21432224,0.8063574,0.015984861,0.8335049,1.0277195,-1.2212758,-0.72535163,0.3930312,-1.1319723,1.0104468,-1.5119835,-0.9719231,0.04920502,-1.0701814,0.23076868,1.2821513,0.1403784,0.32343474,0.7740208,0.45356566,0.8307424,-1.096945,-0.8711919,0.38690117,-0.7555
-0.31573495,0.3546713,-0.2927084,0.42636704,0.14602597,-0.1714845,0.17592831,-0.34239823,1.584864,0.20593892,-0.37124163,0.7387386,-0.68351406,-0.827828,-1.0422045,-2.1462228,-0.70401114,-0.26618883,-0.37948695,0.20887871,-0.49896327,0.23879005,-0.15975778,-0.3688612,1.4277332,0.9983397,-0.72964126,0.5880072,-0.14059547,-0.6588583,-0.23723924,-1.4009212,-1.032354,-0.36560437,-0.44183835,0.41839704,-0.55876637,0.00079160277,-0.13228142,-0.4213539,0.84996593,0.39882526,-0.14852464,0.6163657,-0.27436322,-0.41561824,-0.12784357,-1.1872643,-0.7749954,-0.62827444,-0.30795673,0.19041654,-0.34256768,0.16686897,-0.10979918,-0.0033948848,0.882327,0.45643958,-0.17128365,0.64158136,-0.3030463,-0.5384777,-0.027287254,-1.0095311,-0.73254013,-0.40918723,-0.4295208,0.26988682,-0.3811378,-0.17610493,0.13313457,-0.38489658,0.7165439,0.37309843,-0.39109695,0.44494593,-0.4186519,-0.35535577,0.07348583,-1.0500921
-0.6781293,-1.2059026,0.26591375,0.58006316,-0.6704655,0.83999497,-0.19582585,1.1053127,-0.3729333,0.63195395,0.7728301,-1.5347347,-1.2474412,-1.4733434,0.3572541,-3.0635917,0.60400414,-0.5902621,0.03351223,0.34860772,-1.0277293,1.4652045,-0.08245032,1.3092122,-0.19380832,0.19944617,0.25022,-1.2597755,-0.8510714,-1.4453057,0.40799016,-2.966824,0.52069646,-0.52401066,0.8219807,0.25818613,-0.59768176,1.5672437,0.26774377,0.918972,0.034565788,0.5366853,0.017117709,-1.1648589,-1.1655302,-0.83610547,0.6607475,-2.500086,0.4071369,-0.5466837,0.6259525,0.29211175,-0.6923694,1.1019269,0.06073315,1.0214107,-0.7262329,0.0084914025,-0.6976002,-1.2806239,-0.955161,-1.0191588,0.24924685,-2.4095852,0.43859878,-0.48744923,0.22820991,0.5322254,-0.8326276,1.6661277,-0.39166436,1.0275264,-0.20863721,0.2010867,-0.25658724,-0.99588305,-1.0186045,-1.0657891,0.31004247,-2.159027
-0.59612745,-0.09584106,-0.43165717,0.5083404,-0.9410526,-1.7534333,0.8412513,-0.2235815,0.77300817,-0.2139788,-1.5098208,2.380835,0.62940395,-1.5195811,1.2123388,-1.8307544,0.088732526,-0.07274209,-0.90674645,0.40188625,-0.3832551,-1.0157804,0.1391196,-0.5862084,0.7466435,-1.0446264,-1.0310959,1.4052032,0.3685946,-1.040644,0.17722772,-1.2189775,0.26609528,-0.11737254,-0.5142047,0.9366287,-0.16274978,-0.6427613,0.28643867,-0.23660348,0.63585734,0.01675526,-1.0257318,1.4834996,0.18225303,-0.6265015,-0.32295853,-1.2358252,0.044320915,-0.7700966,-0.7508273,0.12987353,0.39244273,-0.19011474,0.16854705,0.017135039,0.8339289,-0.29149437,-0.9268183,1.1818495,0.071250655,-0.07539881,-0.35987392,-1.1741569,-0.01449925,-0.2931434,-0.48929965,0.59591705,0.07009127,-0.09745931,0.47917747,-0.46066839,0.48435774,-0.13375218,-1.0440032,0.7718316,0.10482871,-0.38788226,-0.3528674,-1.2559203
-1.0740403,-1.7602022,0.6085833,1.9525032,0.58464646,0.08839351,1.2140648,-1.121388,1.0190725,0.44308904,-0.3298275,0.33677343,-1.1452351,-0.5670789,0.03957159,-1.4296545,-1.5687902,-1.4323056,0.4117319,1.270053,-0.75853056,0.54253197,0.4894149,-0.67477584,0.79375356,-0.12018963,-0.54524153,1.178087,-0.58679795,-0.45459908,-0.2807759,-0.6730255,-1.3114384,-1.1997097,-0.24375938,0.67288196,-0.6680456,-0.07363911,0.04422038,-0.9595385,0.85364115,0.6274372,-0.92836803,0.9060684,-1.0183904,-0.94365716,0.13298556,-0.12048841,-1.2028807,-0.604345,0.16819842,0.46414283,-0.20599574,0.2619902,0.34974387,-0.73980755,1.0740311,0.18118586,-0.8066656,0.75840545,-0.6927334,-0.65471774,-0.3084033,-0.51328903,-1.0196611,-0.1950521,-0.38733992,-0.09348025,-0.25590396,-0.23194118,0.3509606,-0.4432658,0.76593614,0.6649918,-0.8641814,0.7638089,-0.8749537,-0.4981774,0.29198954,-0.70095396
0.051907573,-0.84705955,-1.0646833,0.003932034,-0.6177604,-0.72923994,-0.9818106,-0.9732145,0.75376827,0.23010309,-0.8254612,0.36241937,-1.1320245,-1.2293302,-0.1913132,-0.44500932,-0.54918784,-1.1183863,-1.1866848,-0.023296136,-0.21409383,-0.7553381,-0.12472575,-0.5820622,0.84050626,0.5716742,-0.6901064,0.041351933,-1.030329,-1.0978694,-0.5359546,-0.21920495,-0.5708065,-1.1193293,-1.1129382,-0.1482086,-0.23005018,-0.62090933,-0.36374745,-0.026722036,0.8442901,0.3420151,-0.30032808,-0.043441072,-0.78170174,-0.6235749,-0.61980504,-0.8290903,-0.36941352,-0.74521655,-0.63733387,-0.054519437,-0.77343184,-0.62284493,-0.011365824,-0.3505869,0.895126,0.5527393,-0.67015076,0.26982567,-0.7435296,-0.5145571,-0.3921145,-0.7114925,-0.5250364,-0.7487042,-0.7294173,-0.07847127,-0.5366237,-0.5350123,-0.09296403,0.020888906,0.6138188,0.34223592,-0.571694,0.41396472,-0.33810472,-0.502006,-0.34427962,-0.8340156
-0.0057081115,0.5787355,-0.3584099,0.6968735,-0.67015445,-0.16070595,-0.039785683,-0.18140866,0.9789309,0.7931877,-0.6574651,0.43199694,-0.58180976,-0.7793168,0.1184032,-0.89568377,-0.34198207,0.39281023,-0.52397037,0.5975535,-0.4274462,0.09844499,0.1978324,-0.30964965,0.97794497,0.8687597,-0.87096345,0.351263,-0.6511295,-0.54351395,0.15482597,-0.6711802,-0.5822289,-0.023621768,-0.57326114,0.71102697,-0.2991427,0.15341741,-0.13958883,-0.48554656,0.74627024,0.18310167,-0.0016454451,0.3755138,-0.61878145,-0.40577447,0.086387664,-0.9481746,-0.6704385,-0.33797365,-0.54238206,0.17300181,0.11763661,0.12217448,-0.19097143,0.18401782,0.7277207,0.41193,-0.013082837,0.56862,-0.36835545,-0.79271454,0.12027666,-0.848547,-0.5440767,-0.10043226,-0.36477613,0.33582684,-0.25217092,-0.46004963,0.051969044,-0.4321173,0.8024425,-0.0075510456,0.0119665135,0.37208802,-0.7148379,-0.518297,0.2065995,-0.8105769
-1.1527649,-1.8206924,1.0839964,-0.912017,-1.3318052,1.7856715,0.51007813,1.0234169,1.4757897,-0.5954147,-0.9650463,-0.46131548,-1.7446961,-1.2523946,1.6325653,-0.5714638,-1.3969601,-1.5433652,0.5043982,-1.0413153,-1.3200402,0.9989822,0.7167565,1.630634,1.2620891,-0.8194896,-0.8960935,-0.12692142,-2.0373626,-1.17239,0.78000695,-0.2129269,-1.537283,-1.3421323,0.44702077,-1.1252391,-1.329381,0.78028184,0.15746555,1.5051373,1.2106341,-0.7642892,-0.7860016,-0.15209104,-1.7697663,-0.61522925,0.8472001,-0.6663724,-1.2660817,-1.6836069,0.9058312,-1.1171209,-1.2689401,0.7736793,0.036829714,1.4483061,0.8598751,-0.6880535,-0.9409124,-0.16797648,-1.6309171,-0.87754554,0.35241452,-0.10745577,-1.1796845,-1.4760123,0.08801897,-1.1102705,-1.2093955,0.8936504,0.038825173,1.5408163,0.8369853,-0.44086614,-0.7213671,0.020449791,-1.5526843,-0.70781934,0.45514137,-0.5699565
0.78623927,-1.9129008,-1.3778702,0.6976629,-0.8084566,-1.1009412,-0.20491144,0.22329395,1.7979078,0.43956456,-1.4294617,-1.4665923,-2.227365,-0.37295872,0.704135,-0.032469314,-0.31560582,-1.5442709,-1.8354484,1.0267035,-0.36309412,-0.6741347,-0.4271463,0.17308292,1.6670991,0.2715846,-1.1030695,-0.051924754,-0.945842,-0.29204762,1.2677212,-0.23417307,0.22146927,-0.8110163,-1.6020713,1.1532472,-0.09060934,-0.70960945,-0.99206436,-0.050745293,1.1408721,-0.013886584,-0.27772868,-0.18141481,-1.0766654,-0.4678931,0.68352056,-1.0541224,-0.3696281,-0.9019369,-1.6423578,0.7690283,-0.24083279,-1.1125834,-0.96274054,0.37934488,0.9065975,0.3464218,-0.540362,0.6479932,-0.8490107,-1.0860686,0.590612,-0.46573356,0.060511928,-0.8016066,-1.1810393,0.48393598,0.115378916,-1.7373304,-0.8534083,-0.2880512,0.57436484,-0.052695584,-0.2803413,0.007238984,-0.8014068,-0.5284604,0.17029567,-1.182493
-0.2710717,-0.55624676,0.010119504,-1.0423888,-0.37565938,-1.1670797,0.8949742,0.22375391,0.53375995,-0.94497055,0.37693915,0.42551303,-2.2909741,-1.0827484,0.83603185,-1.0717436,-0.8541778,-0.36317924,0.34659684,-0.39837942,0.14228024,-0.44195706,0.2096249,0.41177446,0.09555708,-0.666384,0.91370755,0.6881543,-2.2625022,-0.7435015,1.3845819,-1.612446,-0.5066042,0.15702108,-0.031951603,-0.8303767,0.13058165,-0.7198532,0.6893923,0.36212587,0.38070762,-0.76764375,0.7234843,0.7742643,-2.4592519,-0.48269826,1.0637361,-1.4707482,-0.91314864,-0.17045543,0.38442293,-0.70402974,0.15557553,-0.6302177,0.45753857,0.8377672,-0.595743,-0.37179372,0.40858197,1.0023853,-2.322826,-0.99210024,1.1637832,-1.3908049,-0.44662452,0.079478726,0.2799945,-0.87778187,-0.17300375,-0.7073965,0.24503803,0.71062964,-0.3393698,-0.56771463,0.60201895,0.274499,-2.7507737,-0.84651095,0.705541,-1.5498204
0.45858988,-0.6279319,-0.9669806,0.55782014,-1.1279367,1.1413522,0.105746455,-0.25541434,1.3096856,0.6771816,-1.0432776,1.1501734,-0.9337029,0.021776177,-0.7130022,-1.7111646,-0.27533904,-0.75685835,-1.1223012,0.10471602,-1.4994185,0.4083337,0.4367921,-0.47376227,0.9720156,0.18034935,-0.46677062,0.6708268,-0.16113791,-0.34495196,-0.3068447,-1.2231374,-0.35037938,-0.943985,-0.31289643,0.4204252,-0.9819687,-0.10665805,-0.10943987,-0.03122926,0.9303974,0.50888616,0.09154706,0.6876229,-0.28903696,-0.07521311,-0.19894873,-1.0264729,-0.5567463,-0.9021185,-0.2222005,0.3934798,-0.73078215,-0.10363063,-0.03865496,0.07150993,0.77153033,0.62805116,-0.32948545,0.6181947,-0.42572725,-0.015181923,0.045981854,-0.9394927,-0.5417498,-0.7324251,-0.26880002,0.40851536,-0.6890791,-0.40513828,-0.033024162,-0.067733966,0.651084,0.42118907,-0.38412547,0.60783595,-0.44563457,-0.24526371,-0.09709583,-0.83131534
0.46510372,-0.53533393,0.44507837,0.19959162,0.116406284,-0.5196784,0.623007,0.008964805,-0.3611459,-0.98535496,-3.035964,-0.11298091,-2.4074948,-1.9920874,0.5766624,-0.08302479,0.327663,-0.89636934,-0.061039124,-0.2571806,0.5457146,0.45472205,-0.15761238,-0.35410607,0.19392353,-0.7754273,-2.4024951,-0.36823234,-2.165199,-2.62727,0.62638444,-0.37747684,0.44066775,-0.7065767,0.050252225,-0.35070825,0.59834224,0.31504604,-0.2960648,-0.031061374,0.368271,-0.9366836,-2.5351255,-0.059821136,-2.5380116,-2.0206575,0.29697555,-0.6706024,0.6206271,-0.91016465,0.030400954,-0.32564926,0.9545691,0.25177485,-0.8226718,0.12371412,0.32182613,-0.9260392,-2.5987258,-0.099827886,-2.2950602,-2.2018876,0.45468032,-0.4086334,0.6625911,-0.8037567,-0.21206333,-0.29605108,0.58003813,0.12704524,-0.5650205,-0.053751964,0.29487735,-1.2631189,-2.5788124,-0.14491485,-2.128054,-2.1874928,0.661149,-0.38239285
0.657091,-1.6423099,0.017836891,-0.66097265,-0.033823453,-0.9375053,0.777099,0.73561335,-1.1569797,-0.4489598,-1.2215439,0.8319398,0.09765127,-0.8238206,0.5098135,-2.0169103,0.581516,-0.5270816,0.264941,-0.36773348,-0.31032476,-1.2401035,0.5009359,0.61322045,-1.0835261,-0.65908045,-1.6494222,0.47174335,-0.5369044,-0.79360324,0.8313933,-2.0082257,0.11067316,-0.17445354,0.1615061,-0.061938547,-0.2345553,-0.22984116,0.7428742,0.5271818,-1.0380317,-0.45888507,-1.089705,0.7647043,-0.09549302,-1.0239623,0.7626812,-2.2965696,0.14177074,-1.0508226,0.247032,-0.20227404,0.110689655,-0.8747285,0.72038513,0.22991304,-0.96441865,-0.8519798,-1.276739,0.6489066,0.08172572,-0.7523379,0.2599634,-1.7073873,0.10741008,-0.5222888,0.03902233,0.025065467,0.50429016,0.10918297,0.7190237,0.3953551,-1.0529363,-0.38178137,-1.021815,0.44091728,-0.09168023,-0.72959393,0.3464828,-2.1153991
0.3558573,-0.25882423,0.35766476,0.03623693,0.3396776,-0.23557349,0.7616454,-0.3140632,-0.2280499,-0.6679276,-3.1634824,-0.7814514,-2.191241,-2.0647128,0.3283022,-0.680619,0.23224035,-0.6932416,0.057352547,-0.27450413,0.35313216,0.4243404,-0.05958892,-0.35594767,0.14828497,-0.77005386,-2.462793,-0.50083786,-2.3048291,-2.7198615,0.44525746,-0.3427017,0.35978192,-0.5808637,0.0856993,-0.42209616,0.50664717,0.41462964,-0.33008292,-0.027812328,0.36561674,-0.8308432,-2.6040502,-0.1552238,-2.5811863,-1.9892612,0.14502975,-0.7379195,0.55808854,-0.81832534,0.10675968,-0.39144847,0.9231882,0.13778158,-0.6923386,0.1277901,0.30370918,-0.91346,-2.5589256,-0.11031766,-2.281883,-2.1756806,0.36063936,-0.41276455,0.6914685,-0.8577529,-0.16796394,-0.24657373,0.46947208,0.19400205,-0.54914975,-0.111603096,0.25042197,-1.256652,-2.509202,-0.11885724,-2.1906075,-2.0903428,0.6227494,-0.32691103
